"YearStart","LocationAbbr","Class","Data_Value","Data_Value_Alt","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Age(years)","Education","Gender","Income","Race/Ethnicity","GeoLocation","ClassID","TopicID","QuestionID","StratificationCategory1","Stratification1","StratificationCategoryId1","StratificationID1","Number_people"
2016,"NC","Physical Activity",30.1,30.1,26.8,33.5,1058,NA,NA,NA,"$15,000 - $24,999",NA,"(35.466220975, -79.159250463)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",319
2016,"NC","Physical Activity",26.4,26.4,23.3,29.7,1206,NA,NA,NA,"Data not reported",NA,"(35.466220975, -79.159250463)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",319
2016,"NC","Physical Activity",23.8,23.8,20.4,27.6,789,NA,NA,NA,"$35,000 - $49,999",NA,"(35.466220975, -79.159250463)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",188
2016,"NC","Physical Activity",27.4,27.4,23.3,32,610,NA,NA,NA,"$25,000 - $34,999",NA,"(35.466220975, -79.159250463)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",168
2016,"NC","Physical Activity",10.3,10.3,8.7,12.3,1435,NA,NA,NA,"$75,000 or greater",NA,"(35.466220975, -79.159250463)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",148
2016,"NC","Physical Activity",38.6,38.6,33.7,43.8,601,NA,NA,NA,"Less than $15,000",NA,"(35.466220975, -79.159250463)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",232
2016,"NC","Physical Activity",20,20,12.6,30.3,95,NA,NA,NA,NA,"2 or more races","(35.466220975, -79.159250463)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",19
2016,"NC","Physical Activity",22.6,22.6,18.6,27.2,465,NA,NA,NA,NA,"Hispanic","(35.466220975, -79.159250463)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",106
2016,"NC","Physical Activity",28.3,28.3,19.1,39.8,112,NA,NA,NA,NA,"American Indian/Alaska Native","(35.466220975, -79.159250463)","PA","PA1","Q047","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",32
2016,"NC","Physical Activity",26.2,26.2,23.3,29.2,1268,NA,NA,NA,NA,"Non-Hispanic Black","(35.466220975, -79.159250463)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",333
2016,"NC","Physical Activity",22.8,22.8,21.3,24.4,4369,NA,NA,NA,NA,"Non-Hispanic White","(35.466220975, -79.159250463)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",997
2016,"NC","Physical Activity",15,15,8.6,24.9,93,NA,NA,NA,NA,"Asian","(35.466220975, -79.159250463)","PA","PA1","Q047","Race/Ethnicity","Asian","RACE","RACEASN",14
2016,"ND","Physical Activity",15.6,15.6,12.6,19.2,595,"35 - 44",NA,NA,NA,NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",93
2016,"ND","Physical Activity",29.2,29.2,26.5,32.1,1365,"55 - 64",NA,NA,NA,NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",399
2016,"ND","Physical Activity",20.8,20.8,17.9,24.1,832,"45 - 54",NA,NA,NA,NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",174
2016,"ND","Physical Activity",14.3,14.3,10.1,20,270,"18 - 24",NA,NA,NA,NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",39
2016,"ND","Physical Activity",33.7,33.7,31.3,36.1,2066,"65 or older",NA,NA,NA,NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",697
2016,"ND","Physical Activity",17.1,17.1,14,20.7,601,"25 - 34",NA,NA,NA,NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",103
2016,"ND","Physical Activity",11.3,11.3,9.8,13.1,1867,NA,"College graduate",NA,NA,NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",211
2016,"ND","Physical Activity",39.2,39.2,32.3,46.7,321,NA,"Less than high school",NA,NA,NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",126
2016,"ND","Physical Activity",28.2,28.2,25.6,31,1647,NA,"High school graduate",NA,NA,NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",465
2016,"ND","Physical Activity",21.4,21.4,19.3,23.7,1879,NA,"Some college or technical school",NA,NA,NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",403
2016,"ND","Physical Activity",21.4,21.4,19.7,23.4,2627,NA,NA,"Male",NA,NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Gender","Male","GEN","MALE",563
2016,"ND","Physical Activity",23,23,21,25.1,3102,NA,NA,"Female",NA,NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",714
2016,"ND","Physical Activity",25.5,25.5,21.2,30.4,695,NA,NA,NA,"Data not reported",NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",178
2016,"ND","Physical Activity",38.9,38.9,31.8,46.5,314,NA,NA,NA,"Less than $15,000",NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",123
2016,"ND","Physical Activity",25,25,20.7,29.8,529,NA,NA,NA,"$25,000 - $34,999",NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",133
2016,"ND","Physical Activity",13,13,11.3,15,1826,NA,NA,NA,"$75,000 or greater",NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",238
2016,"ND","Physical Activity",35.5,35.5,30.5,40.9,621,NA,NA,NA,"$15,000 - $24,999",NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",221
2016,"ND","Physical Activity",19.8,19.8,16.9,23.2,940,NA,NA,NA,"$50,000 - $74,999",NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",187
2016,"ND","Physical Activity",23.3,23.3,19.9,27,804,NA,NA,NA,"$35,000 - $49,999",NA,"(47.475319779, -100.118421049)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",188
2016,"ND","Physical Activity",21.6,21.6,20.2,23.1,5250,NA,NA,NA,NA,"Non-Hispanic White","(47.475319779, -100.118421049)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1135
2016,"ND","Physical Activity",27.3,27.3,16.4,42,73,NA,NA,NA,NA,"Hispanic","(47.475319779, -100.118421049)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",20
2016,"ND","Physical Activity",25.5,25.5,14.6,40.7,55,NA,NA,NA,NA,"Non-Hispanic Black","(47.475319779, -100.118421049)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",15
2016,"ND","Physical Activity",27.8,27.8,16.3,43.1,56,NA,NA,NA,NA,"2 or more races","(47.475319779, -100.118421049)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",16
2016,"ND","Physical Activity",31.3,31.3,23.1,40.8,166,NA,NA,NA,NA,"American Indian/Alaska Native","(47.475319779, -100.118421049)","PA","PA1","Q047","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",52
2016,"NE","Physical Activity",22.8,22.8,20.3,25.5,2249,"45 - 54",NA,NA,NA,NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",513
2016,"NE","Physical Activity",32.5,32.5,30.6,34.3,5305,"65 or older",NA,NA,NA,NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",1725
2016,"NE","Physical Activity",19.3,19.3,16.7,22.2,1785,"35 - 44",NA,NA,NA,NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",345
2016,"NE","Physical Activity",14.5,14.5,11.4,18.1,914,"18 - 24",NA,NA,NA,NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",133
2016,"NE","Physical Activity",15.3,15.3,12.8,18.1,1681,"25 - 34",NA,NA,NA,NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",258
2016,"NE","Physical Activity",26.9,26.9,24.8,29.1,3235,"55 - 64",NA,NA,NA,NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",871
2016,"NE","Physical Activity",11.5,11.5,10.3,12.9,4510,NA,"College graduate",NA,NA,NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",519
2016,"NE","Physical Activity",18.4,18.4,16.9,20,4623,NA,"Some college or technical school",NA,NA,NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",851
2016,"NE","Physical Activity",30.5,30.5,28.5,32.6,5063,NA,"High school graduate",NA,NA,NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",1545
2016,"NE","Physical Activity",44.3,44.3,39.5,49.2,949,NA,"Less than high school",NA,NA,NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",421
2016,"NE","Physical Activity",24.1,24.1,22.7,25.6,8536,NA,NA,"Female",NA,NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",2058
2016,"NE","Physical Activity",20.7,20.7,19.3,22.3,6633,NA,NA,"Male",NA,NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Gender","Male","GEN","MALE",1374
2016,"NE","Physical Activity",27.4,27.4,24.2,30.9,1674,NA,NA,NA,"$25,000 - $34,999",NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",459
2016,"NE","Physical Activity",31.5,31.5,28.4,34.8,2201,NA,NA,NA,"$15,000 - $24,999",NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",694
2016,"NE","Physical Activity",29.8,29.8,26.5,33.4,1834,NA,NA,NA,"Data not reported",NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",547
2016,"NE","Physical Activity",11.1,11.1,9.7,12.7,3701,NA,NA,NA,"$75,000 or greater",NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",411
2016,"NE","Physical Activity",24.9,24.9,22.2,27.9,2217,NA,NA,NA,"$35,000 - $49,999",NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",553
2016,"NE","Physical Activity",19.1,19.1,16.8,21.5,2460,NA,NA,NA,"$50,000 - $74,999",NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",470
2016,"NE","Physical Activity",34.3,34.3,29.6,39.2,1082,NA,NA,NA,"Less than $15,000",NA,"(41.641040988001, -99.365720623)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",372
2016,"NE","Physical Activity",23.3,23.3,13.9,36.4,103,NA,NA,NA,NA,"Asian","(41.641040988001, -99.365720623)","PA","PA1","Q047","Race/Ethnicity","Asian","RACE","RACEASN",24
2016,"NE","Physical Activity",32.1,32.1,21.5,45,127,NA,NA,NA,NA,"2 or more races","(41.641040988001, -99.365720623)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",41
2016,"NE","Physical Activity",31.7,31.7,27.3,36.5,828,NA,NA,NA,NA,"Hispanic","(41.641040988001, -99.365720623)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",263
2016,"NE","Physical Activity",22.8,22.8,16.1,31.2,212,NA,NA,NA,NA,"Non-Hispanic Black","(41.641040988001, -99.365720623)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",49
2016,"NE","Physical Activity",32.5,32.5,21.6,45.7,162,NA,NA,NA,NA,"American Indian/Alaska Native","(41.641040988001, -99.365720623)","PA","PA1","Q047","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",53
2016,"NE","Physical Activity",21.2,21.2,20.2,22.2,13586,NA,NA,NA,NA,"Non-Hispanic White","(41.641040988001, -99.365720623)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",2881
2016,"NH","Physical Activity",18.4,18.4,14.8,22.6,593,"35 - 44",NA,NA,NA,NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",110
2016,"NH","Physical Activity",12.2,12.2,8.9,16.6,458,"25 - 34",NA,NA,NA,NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",56
2016,"NH","Physical Activity",23.3,23.3,20.6,26.2,1536,"55 - 64",NA,NA,NA,NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",358
2016,"NH","Physical Activity",27,27,24.9,29.3,2443,"65 or older",NA,NA,NA,NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",660
2016,"NH","Physical Activity",9.4,9.4,6,14.7,244,"18 - 24",NA,NA,NA,NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",23
2016,"NH","Physical Activity",19.1,19.1,16.4,22.2,1138,"45 - 54",NA,NA,NA,NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",218
2016,"NH","Physical Activity",37.4,37.4,30.2,45.3,313,NA,"Less than high school",NA,NA,NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",118
2016,"NH","Physical Activity",26.6,26.6,23.9,29.4,1736,NA,"High school graduate",NA,NA,NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",462
2016,"NH","Physical Activity",17.1,17.1,14.9,19.4,1682,NA,"Some college or technical school",NA,NA,NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",288
2016,"NH","Physical Activity",10.2,10.2,8.8,11.9,2669,NA,"College graduate",NA,NA,NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",273
2016,"NH","Physical Activity",18,18,16.2,20,2846,NA,NA,"Male",NA,NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Gender","Male","GEN","MALE",513
2016,"NH","Physical Activity",20.6,20.6,18.8,22.5,3566,NA,NA,"Female",NA,NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",735
2016,"NH","Physical Activity",38.4,38.4,30.8,46.6,387,NA,NA,NA,"Less than $15,000",NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",149
2016,"NH","Physical Activity",9.4,9.4,7.9,11.1,1951,NA,NA,NA,"$75,000 or greater",NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",184
2016,"NH","Physical Activity",32.7,32.7,28,37.7,735,NA,NA,NA,"$15,000 - $24,999",NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",241
2016,"NH","Physical Activity",22.5,22.5,18.8,26.6,753,NA,NA,NA,"$35,000 - $49,999",NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",170
2016,"NH","Physical Activity",22.4,22.4,19.1,26,1205,NA,NA,NA,"Data not reported",NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",270
2016,"NH","Physical Activity",29,29,23.7,35.1,508,NA,NA,NA,"$25,000 - $34,999",NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",148
2016,"NH","Physical Activity",17.2,17.2,14,21,873,NA,NA,NA,"$50,000 - $74,999",NA,"(43.655950113, -71.50036092)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",151
2016,"NH","Physical Activity",19.6,19.6,18.2,21,5928,NA,NA,NA,NA,"Non-Hispanic White","(43.655950113, -71.50036092)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1162
2016,"NH","Physical Activity",15.2,15.2,8.5,25.5,79,NA,NA,NA,NA,"Asian","(43.655950113, -71.50036092)","PA","PA1","Q047","Race/Ethnicity","Asian","RACE","RACEASN",13
2016,"NH","Physical Activity",26.5,26.5,14.1,44.3,80,NA,NA,NA,NA,"2 or more races","(43.655950113, -71.50036092)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",22
2016,"NH","Physical Activity",18.2,18.2,9.9,31,76,NA,NA,NA,NA,"Hispanic","(43.655950113, -71.50036092)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",14
2016,"NH","Physical Activity",15.8,15.8,7.7,29.7,51,NA,NA,NA,NA,"Other","(43.655950113, -71.50036092)","PA","PA1","Q047","Race/Ethnicity","Other","RACE","RACEOTH",9
2016,"NJ","Physical Activity",38.2,38.2,35.3,41.3,2500,"65 or older",NA,NA,NA,NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",955
2016,"NJ","Physical Activity",26.6,26.6,20.7,33.5,376,"18 - 24",NA,NA,NA,NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",101
2016,"NJ","Physical Activity",22,22,18.3,26.3,731,"25 - 34",NA,NA,NA,NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",161
2016,"NJ","Physical Activity",28.6,28.6,25.2,32.2,1339,"45 - 54",NA,NA,NA,NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",383
2016,"NJ","Physical Activity",31.2,31.2,27.7,34.9,1781,"55 - 64",NA,NA,NA,NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",556
2016,"NJ","Physical Activity",29.1,29.1,24.9,33.7,905,"35 - 44",NA,NA,NA,NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",264
2016,"NJ","Physical Activity",15.9,15.9,14.1,17.9,3227,NA,"College graduate",NA,NA,NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",514
2016,"NJ","Physical Activity",54.5,54.5,48.5,60.4,576,NA,"Less than high school",NA,NA,NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",314
2016,"NJ","Physical Activity",28.3,28.3,25.3,31.4,1784,NA,"Some college or technical school",NA,NA,NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",505
2016,"NJ","Physical Activity",36.7,36.7,33.3,40.3,2007,NA,"High school graduate",NA,NA,NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",737
2016,"NJ","Physical Activity",27,27,24.7,29.6,3278,NA,NA,"Male",NA,NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Gender","Male","GEN","MALE",886
2016,"NJ","Physical Activity",32.3,32.3,30.1,34.5,4354,NA,NA,"Female",NA,NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",1407
2016,"NJ","Physical Activity",16.7,16.7,14.6,19,2549,NA,NA,NA,"$75,000 or greater",NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",426
2016,"NJ","Physical Activity",36.1,36.1,32.4,40.1,1474,NA,NA,NA,"Data not reported",NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",533
2016,"NJ","Physical Activity",36.8,36.8,30.4,43.7,543,NA,NA,NA,"$25,000 - $34,999",NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",200
2016,"NJ","Physical Activity",32.6,32.6,26.6,39.2,667,NA,NA,NA,"$35,000 - $49,999",NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",218
2016,"NJ","Physical Activity",51,51,44.3,57.7,472,NA,NA,NA,"Less than $15,000",NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",241
2016,"NJ","Physical Activity",43.3,43.3,38.3,48.4,1045,NA,NA,NA,"$15,000 - $24,999",NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",453
2016,"NJ","Physical Activity",26.6,26.6,22.3,31.3,882,NA,NA,NA,"$50,000 - $74,999",NA,"(40.130570048, -74.273691288)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",235
2016,"NJ","Physical Activity",19.9,19.9,14.9,26.2,306,NA,NA,NA,NA,"Asian","(40.130570048, -74.273691288)","PA","PA1","Q047","Race/Ethnicity","Asian","RACE","RACEASN",61
2016,"NJ","Physical Activity",39.5,39.5,35.3,43.8,1020,NA,NA,NA,NA,"Hispanic","(40.130570048, -74.273691288)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",403
2016,"NJ","Physical Activity",26.2,26.2,24.2,28.3,5058,NA,NA,NA,NA,"Non-Hispanic White","(40.130570048, -74.273691288)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1326
2016,"NJ","Physical Activity",33.6,33.6,19.1,52.1,80,NA,NA,NA,NA,"2 or more races","(40.130570048, -74.273691288)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",27
2016,"NJ","Physical Activity",37,37,32.3,42,889,NA,NA,NA,NA,"Non-Hispanic Black","(40.130570048, -74.273691288)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",329
2016,"NM","Physical Activity",14.5,14.5,11.2,18.5,573,"25 - 34",NA,NA,NA,NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",84
2016,"NM","Physical Activity",18.2,18.2,14.7,22.4,690,"35 - 44",NA,NA,NA,NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",126
2016,"NM","Physical Activity",11.8,11.8,7.8,17.4,254,"18 - 24",NA,NA,NA,NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",30
2016,"NM","Physical Activity",28,28,25.3,30.8,2164,"65 or older",NA,NA,NA,NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",606
2016,"NM","Physical Activity",22.8,22.8,19.5,26.5,944,"45 - 54",NA,NA,NA,NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",216
2016,"NM","Physical Activity",22.5,22.5,19.5,25.9,1395,"55 - 64",NA,NA,NA,NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",314
2016,"NM","Physical Activity",36.3,36.3,31.8,41.1,719,NA,"Less than high school",NA,NA,NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",261
2016,"NM","Physical Activity",18.1,18.1,15.7,20.7,1683,NA,"Some college or technical school",NA,NA,NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",305
2016,"NM","Physical Activity",21.8,21.8,19.1,24.8,1631,NA,"High school graduate",NA,NA,NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",356
2016,"NM","Physical Activity",9.8,9.8,8.2,11.7,1974,NA,"College graduate",NA,NA,NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",194
2016,"NM","Physical Activity",23.4,23.4,21.3,25.6,3421,NA,NA,"Female",NA,NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",801
2016,"NM","Physical Activity",17,17,15.1,19.1,2599,NA,NA,"Male",NA,NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Gender","Male","GEN","MALE",442
2016,"NM","Physical Activity",12.6,12.6,9.5,16.5,714,NA,NA,NA,"$50,000 - $74,999",NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",90
2016,"NM","Physical Activity",25.1,25.1,20.9,29.9,841,NA,NA,NA,"Data not reported",NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",212
2016,"NM","Physical Activity",31.8,31.8,27.2,36.7,743,NA,NA,NA,"Less than $15,000",NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",237
2016,"NM","Physical Activity",20.6,20.6,16.4,25.4,596,NA,NA,NA,"$25,000 - $34,999",NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",123
2016,"NM","Physical Activity",9,9,7.2,11.2,1220,NA,NA,NA,"$75,000 or greater",NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",110
2016,"NM","Physical Activity",26.4,26.4,22.9,30.1,1168,NA,NA,NA,"$15,000 - $24,999",NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",309
2016,"NM","Physical Activity",17.5,17.5,13.8,22,738,NA,NA,NA,"$35,000 - $49,999",NA,"(34.520880952, -106.240580985)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",130
2016,"NM","Physical Activity",18.3,18.3,9.3,33.1,63,NA,NA,NA,NA,"Non-Hispanic Black","(34.520880952, -106.240580985)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",12
2016,"NM","Physical Activity",24.8,24.8,20.1,30.3,578,NA,NA,NA,NA,"American Indian/Alaska Native","(34.520880952, -106.240580985)","PA","PA1","Q047","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",144
2016,"NM","Physical Activity",22.6,22.6,20.2,25.2,1938,NA,NA,NA,NA,"Hispanic","(34.520880952, -106.240580985)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",438
